OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,OrderLineItem,OrderQuantity
02/12/2022,07/27/2022,568,204,1324,1,1
09/27/2022,10/27/2022,569,140,1160,1,1
03/19/2022,09/29/2022,570,126,607,1,1
09/29/2022,09/05/2022,571,104,680,1,1
01/18/2022,05/19/2022,572,178,402,1,1
11/23/2022,12/01/2022,573,173,751,1,1
09/20/2022,06/07/2022,574,105,1248,1,1
02/09/2022,02/24/2022,575,159,645,1,1
06/01/2022,11/03/2022,576,132,639,1,1
10/23/2022,03/29/2022,577,101,354,1,1
10/21/2022,03/13/2022,578,205,739,1,1
02/07/2022,06/20/2022,579,127,1658,1,1
02/24/2022,02/22/2022,580,124,785,1,1
08/27/2022,09/12/2022,581,124,1911,1,1
02/02/2022,06/18/2022,582,179,1822,1,1
09/17/2022,10/06/2022,583,106,1654,1,1
07/29/2022,12/10/2022,584,101,1402,1,1
01/26/2022,07/04/2022,585,198,904,1,1
07/13/2022,02/06/2022,586,116,64,1,1
05/04/2022,03/06/2022,587,146,592,1,1
04/23/2022,07/04/2022,588,128,358,1,1
10/02/2022,12/04/2022,589,163,1408,1,1
01/30/2022,08/07/2022,590,160,1868,1,1
05/27/2022,06/02/2022,591,109,632,1,1
08/21/2022,11/02/2022,592,205,723,1,1
02/01/2022,03/29/2022,593,169,641,1,1
05/17/2022,06/15/2022,594,199,1404,1,1
09/15/2022,01/31/2022,595,116,128,1,1
07/15/2022,08/01/2022,596,107,1751,1,1
04/12/2022,08/31/2022,597,207,1356,1,1
12/07/2022,12/06/2022,598,193,605,1,1
07/27/2022,10/15/2022,599,171,1848,1,1
09/14/2022,05/12/2022,600,157,174,1,1
09/25/2022,11/29/2022,601,144,963,1,1
04/15/2022,08/15/2022,602,132,1774,1,1
01/10/2022,11/16/2022,603,104,1103,1,1
01/27/2022,07/10/2022,604,114,378,1,1
09/11/2022,10/16/2022,605,150,593,1,1
07/26/2022,09/18/2022,606,103,1452,1,1
11/05/2022,09/11/2022,607,158,182,1,1
12/10/2022,11/15/2022,608,129,1096,1,1
02/23/2022,08/17/2022,609,104,152,1,1
07/12/2022,12/15/2022,610,186,1712,1,1
04/14/2022,02/08/2022,611,197,819,1,1
10/11/2022,07/23/2022,612,200,1408,1,1
08/18/2022,03/04/2022,613,116,1439,1,1
06/27/2022,12/23/2022,614,114,1959,1,1
02/03/2022,11/10/2022,615,104,1211,1,1
07/06/2022,12/09/2022,616,184,1222,1,1
06/06/2022,11/09/2022,617,149,1965,1,1
11/22/2022,12/16/2022,618,143,172,1,1
07/10/2022,05/10/2022,619,179,776,1,1
09/08/2022,01/23/2022,620,146,820,1,1
03/04/2022,09/22/2022,621,198,1124,1,1
05/24/2022,08/17/2022,622,189,268,1,1
04/10/2022,12/18/2022,623,157,961,1,1
08/12/2022,05/11/2022,624,134,1661,1,1
02/18/2022,08/29/2022,625,206,429,1,1
09/28/2022,02/05/2022,626,194,1383,1,1
05/29/2022,10/06/2022,627,159,526,1,1
01/31/2022,01/23/2022,628,166,1962,1,1
06/10/2022,09/18/2022,629,195,1955,1,1
06/13/2022,06/22/2022,630,153,691,1,1
10/06/2022,03/25/2022,631,167,421,1,1
12/28/2022,08/23/2022,632,125,1679,1,1
10/01/2022,01/29/2022,633,197,1538,1,1
10/28/2022,01/05/2022,634,161,1230,1,1
11/26/2022,12/19/2022,635,206,1415,1,1
09/09/2022,02/05/2022,636,136,523,1,1
06/12/2022,09/12/2022,637,141,1625,1,1
08/10/2022,05/09/2022,638,137,1815,1,1
04/07/2022,04/21/2022,639,132,226,1,1
10/19/2022,04/04/2022,640,152,1990,1,1
12/18/2022,10/23/2022,641,132,1383,1,1
04/15/2022,12/14/2022,642,142,1814,1,1
02/23/2022,03/02/2022,643,184,1116,1,1
04/09/2022,12/23/2022,644,150,734,1,1
08/22/2022,09/21/2022,645,201,1450,1,1
02/27/2022,06/11/2022,646,120,453,1,1
12/20/2022,04/03/2022,647,159,209,1,1
07/12/2022,10/20/2022,648,172,849,1,1
01/30/2022,10/09/2022,649,177,1452,1,1
01/21/2022,11/01/2022,650,129,1505,1,1
08/27/2022,10/28/2022,651,100,1119,1,1
01/06/2022,05/29/2022,652,179,961,1,1
04/06/2022,02/11/2022,653,124,317,1,1
05/19/2022,10/03/2022,654,159,3,1,1
10/12/2022,09/11/2022,655,200,644,1,1
06/11/2022,08/14/2022,656,206,637,1,1
01/01/2022,01/09/2022,657,101,942,1,1
05/02/2022,01/14/2022,658,102,586,1,1
12/05/2022,11/05/2022,659,100,1164,1,1
01/14/2022,06/08/2022,660,164,201,1,1
11/23/2022,03/14/2022,661,110,1380,1,1
11/08/2022,10/04/2022,662,163,339,1,1
02/27/2022,07/05/2022,663,149,1827,1,1
12/12/2022,08/31/2022,664,180,523,1,1
07/28/2022,06/02/2022,665,136,626,1,1
09/18/2022,05/31/2022,666,134,1441,1,1
12/03/2022,01/25/2022,667,131,1572,1,1
11/20/2022,02/28/2022,668,121,1549,1,1
02/25/2022,06/04/2022,669,150,98,1,1
09/08/2022,03/19/2022,670,149,1005,1,1
09/30/2022,10/10/2022,671,118,523,1,1
11/23/2022,03/23/2022,672,150,526,1,1
09/19/2022,09/15/2022,673,196,865,1,1
01/20/2022,01/31/2022,674,174,1651,1,1
08/10/2022,06/04/2022,675,158,179,1,1
02/21/2022,05/12/2022,676,139,1980,1,1
03/15/2022,10/04/2022,677,175,911,1,1
11/22/2022,08/06/2022,678,172,1387,1,1
09/05/2022,12/14/2022,679,200,571,1,1
08/25/2022,02/27/2022,680,211,924,1,1
06/28/2022,11/14/2022,681,177,637,1,1
09/19/2022,05/19/2022,682,164,720,1,1
07/16/2022,11/16/2022,683,147,1469,1,1
08/27/2022,07/05/2022,684,146,81,1,1
10/06/2022,07/26/2022,685,114,1286,1,1
01/03/2022,05/24/2022,686,166,1379,1,1
11/02/2022,07/24/2022,687,143,1681,1,1
05/16/2022,10/29/2022,688,124,783,1,1
04/14/2022,07/26/2022,689,136,1167,1,1
07/18/2022,09/30/2022,690,114,1965,1,1
06/02/2022,04/04/2022,691,158,1969,1,1
02/25/2022,09/25/2022,692,151,1793,1,1
07/21/2022,12/11/2022,693,120,1520,1,1
10/01/2022,04/19/2022,694,138,492,1,1
03/11/2022,12/22/2022,695,189,723,1,1
01/21/2022,08/08/2022,696,129,1943,1,1
08/12/2022,11/12/2022,697,137,1234,1,1
03/06/2022,11/19/2022,698,147,341,1,1
08/05/2022,04/16/2022,699,189,1436,1,1
05/05/2022,11/30/2022,700,143,778,1,1
09/21/2022,09/17/2022,701,114,1027,1,1
12/19/2022,09/01/2022,702,139,940,1,1
12/05/2022,04/30/2022,703,140,83,1,1
09/15/2022,07/31/2022,704,115,998,1,1
07/24/2022,04/02/2022,705,165,717,1,1
09/05/2022,08/06/2022,706,146,370,1,1
11/22/2022,09/22/2022,707,108,922,1,1
11/14/2022,06/29/2022,708,110,316,1,1
12/06/2022,11/02/2022,709,159,1917,1,1
02/04/2022,01/08/2022,710,202,475,1,1
10/26/2022,06/24/2022,711,153,1736,1,1
08/12/2022,07/08/2022,712,210,1405,1,1
01/18/2022,08/02/2022,713,155,801,1,1
08/13/2022,10/15/2022,714,150,1862,1,1
10/07/2022,11/10/2022,715,101,1626,1,1
10/30/2022,01/26/2022,716,149,244,1,1
10/26/2022,05/21/2022,717,149,109,1,1
08/30/2022,11/05/2022,718,180,93,1,1
08/17/2022,01/14/2022,719,147,170,1,1
01/03/2022,07/29/2022,720,131,1640,1,1
01/03/2022,08/07/2022,721,172,539,1,1
04/03/2022,09/01/2022,722,121,735,1,1
07/06/2022,09/06/2022,723,187,708,1,1
07/15/2022,04/25/2022,724,201,1035,1,1
08/13/2022,04/24/2022,725,104,848,1,1
08/16/2022,03/17/2022,726,100,1582,1,1
03/14/2022,10/22/2022,727,130,402,1,1
04/28/2022,09/20/2022,728,140,1536,1,1
04/23/2022,11/30/2022,729,138,1688,1,1
02/11/2022,12/10/2022,730,147,1355,1,1
06/25/2022,12/31/2022,731,150,1021,1,1
03/10/2022,06/06/2022,732,124,1537,1,1
07/16/2022,01/08/2022,733,194,1433,1,1
11/10/2022,08/08/2022,734,168,1625,1,1
02/16/2022,04/20/2022,735,209,799,1,1
10/31/2022,08/16/2022,736,209,386,1,1
07/23/2022,10/26/2022,737,168,18,1,1
03/12/2022,01/28/2022,738,156,1698,1,1
05/06/2022,11/12/2022,739,105,862,1,1
05/08/2022,10/03/2022,740,117,898,1,1
06/02/2022,12/29/2022,741,208,247,1,1
09/21/2022,03/13/2022,742,141,882,1,1
05/10/2022,01/15/2022,743,101,1168,1,1
07/18/2022,11/19/2022,744,144,1361,1,1
09/29/2022,07/17/2022,745,104,1180,1,1
05/20/2022,06/07/2022,746,150,598,1,1
09/26/2022,07/31/2022,747,121,378,1,1
04/24/2022,04/03/2022,748,198,1590,1,1
12/12/2022,06/19/2022,749,194,1776,1,1
10/12/2022,12/12/2022,750,176,1047,1,1
01/03/2022,10/20/2022,751,192,295,1,1
08/22/2022,05/25/2022,752,115,784,1,1
12/19/2022,06/28/2022,753,115,1574,1,1
03/27/2022,02/27/2022,754,148,753,1,1
07/13/2022,04/04/2022,755,102,1542,1,1
06/01/2022,01/11/2022,756,160,1238,1,1
03/10/2022,04/08/2022,757,207,1459,1,1
03/04/2022,07/26/2022,758,177,87,1,1
09/11/2022,11/20/2022,759,187,1053,1,1
01/25/2022,03/29/2022,760,192,1627,1,1
11/26/2022,02/05/2022,761,169,916,1,1
03/20/2022,07/17/2022,762,197,1624,1,1
01/30/2022,04/03/2022,763,209,984,1,1
03/06/2022,11/26/2022,764,108,1479,1,1
12/30/2022,12/29/2022,765,163,288,1,1
12/11/2022,12/17/2022,766,149,1245,1,1
03/07/2022,04/10/2022,767,181,806,1,1
11/12/2022,09/01/2022,768,118,1369,1,1
05/16/2022,11/25/2022,769,159,1747,1,1
07/24/2022,05/08/2022,770,180,1212,1,1
08/27/2022,11/11/2022,771,125,1640,1,1
06/30/2022,07/09/2022,772,174,122,1,1
06/09/2022,05/18/2022,773,110,970,1,1
03/12/2022,02/23/2022,774,192,1308,1,1
11/23/2022,03/03/2022,775,191,93,1,1
12/17/2022,07/16/2022,776,191,238,1,1
06/14/2022,08/17/2022,777,102,1133,1,1
06/26/2022,06/17/2022,778,197,1814,1,1
11/02/2022,06/26/2022,779,180,1256,1,1
09/03/2022,12/31/2022,780,175,1230,1,1
11/27/2022,02/24/2022,781,210,1171,1,1
06/28/2022,04/06/2022,782,190,282,1,1
10/16/2022,03/13/2022,783,211,261,1,1
07/09/2022,01/08/2022,784,103,1635,1,1
12/15/2022,09/03/2022,785,207,336,1,1
11/27/2022,06/23/2022,786,199,892,1,1
01/25/2022,12/01/2022,787,151,858,1,1
06/05/2022,01/09/2022,788,173,1741,1,1
09/04/2022,04/01/2022,789,198,1500,1,1
02/20/2022,11/24/2022,790,125,1674,1,1
12/21/2022,05/04/2022,791,144,1599,1,1
09/26/2022,08/18/2022,792,133,1118,1,1
07/01/2022,06/25/2022,793,197,1325,1,1
07/12/2022,10/24/2022,794,156,908,1,1
06/16/2022,08/10/2022,795,104,82,1,1
09/01/2022,11/20/2022,796,199,589,1,1
05/06/2022,09/26/2022,797,196,1984,1,1
03/17/2022,09/26/2022,798,210,623,1,1
10/22/2022,01/21/2022,799,183,470,1,1
12/06/2022,11/06/2022,800,138,1200,1,1
05/20/2022,11/10/2022,801,110,1168,1,1
10/23/2022,08/29/2022,802,196,1393,1,1
11/14/2022,04/15/2022,803,199,215,1,1
11/26/2022,03/15/2022,804,173,1413,1,1
12/09/2022,03/06/2022,805,101,238,1,1
06/24/2022,08/18/2022,806,109,1587,1,1
02/05/2022,05/19/2022,807,176,1725,1,1
07/06/2022,12/04/2022,808,106,1279,1,1
11/30/2022,12/13/2022,809,193,303,1,1
06/29/2022,04/17/2022,810,208,1915,1,1
02/12/2022,06/15/2022,811,154,40,1,1
10/24/2022,11/20/2022,812,140,1537,1,1
03/06/2022,08/14/2022,813,186,107,1,1
02/14/2022,08/17/2022,814,102,776,1,1
02/08/2022,08/01/2022,815,114,1254,1,1
08/04/2022,02/12/2022,816,195,1265,1,1
04/26/2022,03/04/2022,817,128,861,1,1
10/06/2022,09/18/2022,818,208,1834,1,1
06/14/2022,11/11/2022,819,182,167,1,1
09/13/2022,10/29/2022,820,106,287,1,1
09/09/2022,08/28/2022,821,109,1322,1,1
02/13/2022,11/19/2022,822,123,807,1,1
07/08/2022,01/28/2022,823,116,1872,1,1
01/21/2022,01/17/2022,824,165,1354,1,1
04/13/2022,08/15/2022,825,189,466,1,1
06/12/2022,04/01/2022,826,112,439,1,1
08/25/2022,07/27/2022,827,179,1616,1,1
02/06/2022,09/08/2022,828,205,740,1,1
04/05/2022,09/11/2022,829,137,460,1,1
05/22/2022,11/10/2022,830,165,1884,1,1
07/31/2022,11/27/2022,831,157,1849,1,1
04/01/2022,09/12/2022,832,127,460,1,1
05/03/2022,08/14/2022,833,118,1673,1,1
08/05/2022,11/02/2022,834,139,1232,1,1
07/26/2022,08/03/2022,835,184,921,1,1
01/07/2022,02/01/2022,836,145,1567,1,1
06/13/2022,10/30/2022,837,147,399,1,1
12/07/2022,10/02/2022,838,188,444,1,1
07/23/2022,02/28/2022,839,174,1438,1,1
06/24/2022,02/17/2022,840,114,117,1,1
12/04/2022,01/17/2022,841,194,535,1,1
08/10/2022,08/07/2022,842,148,1954,1,1
05/10/2022,05/02/2022,843,187,283,1,1
05/18/2022,10/05/2022,844,151,145,1,1
11/16/2022,10/21/2022,845,167,533,1,1
09/30/2022,11/29/2022,846,122,991,1,1
03/19/2022,10/01/2022,847,200,1344,1,1
01/06/2022,03/31/2022,848,172,1349,1,1
05/13/2022,09/23/2022,849,105,1793,1,1
11/10/2022,11/30/2022,850,195,784,1,1
05/03/2022,01/25/2022,851,178,355,1,1
12/14/2022,01/27/2022,852,101,1989,1,1
06/29/2022,03/25/2022,853,120,1805,1,1
05/15/2022,03/03/2022,854,203,173,1,1
05/19/2022,08/03/2022,855,193,919,1,1
02/07/2022,02/14/2022,856,162,974,1,1
07/09/2022,03/22/2022,857,129,1955,1,1
10/13/2022,12/03/2022,858,101,574,1,1
10/24/2022,04/21/2022,859,157,1588,1,1
05/01/2022,09/22/2022,860,129,1619,1,1
06/19/2022,10/22/2022,861,131,302,1,1
11/22/2022,08/08/2022,862,184,170,1,1
11/09/2022,08/13/2022,863,108,1919,1,1
07/14/2022,01/01/2022,864,211,1017,1,1
08/08/2022,11/02/2022,865,101,260,1,1
05/25/2022,02/16/2022,866,157,465,1,1
06/12/2022,11/17/2022,867,179,1277,1,1
01/04/2022,05/30/2022,868,157,1154,1,1
02/17/2022,11/04/2022,869,174,1997,1,1
09/25/2022,10/24/2022,870,189,321,1,1
01/30/2022,08/29/2022,871,119,303,1,1
03/03/2022,08/01/2022,872,146,108,1,1
03/14/2022,02/06/2022,873,153,1177,1,1
04/23/2022,07/05/2022,874,167,1406,1,1
12/08/2022,11/20/2022,875,204,1738,1,1
08/27/2022,08/21/2022,876,173,190,1,1
01/02/2022,10/03/2022,877,119,1934,1,1
11/03/2022,05/17/2022,878,123,319,1,1
12/18/2022,01/07/2022,879,142,575,1,1
11/21/2022,10/09/2022,880,197,1855,1,1
12/12/2022,08/12/2022,881,125,1044,1,1
04/20/2022,01/18/2022,882,160,1210,1,1
09/28/2022,12/14/2022,883,100,453,1,1
11/11/2022,09/20/2022,884,156,1823,1,1
03/29/2022,08/26/2022,885,191,1530,1,1
07/18/2022,04/30/2022,886,106,837,1,1
09/09/2022,02/13/2022,887,113,472,1,1
01/10/2022,06/07/2022,888,103,706,1,1
12/14/2022,05/21/2022,889,181,1423,1,1
05/26/2022,03/16/2022,890,118,1547,1,1
01/16/2022,08/28/2022,891,179,631,1,1
05/28/2022,04/25/2022,892,168,631,1,1
03/21/2022,11/13/2022,893,117,1525,1,1
03/26/2022,05/23/2022,894,144,312,1,1
07/29/2022,05/24/2022,895,161,263,1,1
12/03/2022,07/18/2022,896,131,298,1,1
04/07/2022,11/10/2022,897,168,1739,1,1
05/02/2022,09/13/2022,898,132,1539,1,1
02/28/2022,10/31/2022,899,149,372,1,1
11/17/2022,05/16/2022,900,135,488,1,1
12/10/2022,09/29/2022,901,166,1050,1,1
01/15/2022,07/17/2022,902,137,1094,1,1
05/23/2022,06/08/2022,903,192,687,1,1
07/06/2022,08/30/2022,904,104,806,1,1
03/25/2022,02/10/2022,905,154,427,1,1
05/03/2022,01/07/2022,906,188,376,1,1
10/29/2022,08/31/2022,907,127,64,1,1
10/09/2022,07/23/2022,908,201,1676,1,1
05/28/2022,02/12/2022,909,124,299,1,1
10/26/2022,07/17/2022,910,188,952,1,1
09/11/2022,07/20/2022,911,108,1865,1,1
04/13/2022,01/15/2022,912,135,1709,1,1
11/21/2022,06/08/2022,913,100,1174,1,1
05/06/2022,04/28/2022,914,194,116,1,1
12/17/2022,04/04/2022,915,165,368,1,1
05/22/2022,03/06/2022,916,101,950,1,1
08/27/2022,02/13/2022,917,103,199,1,1
04/18/2022,07/12/2022,918,169,1592,1,1
10/31/2022,05/21/2022,919,134,691,1,1
07/04/2022,04/26/2022,920,156,718,1,1
09/25/2022,09/02/2022,921,119,1206,1,1
10/21/2022,04/18/2022,922,124,1653,1,1
12/24/2022,03/27/2022,923,118,410,1,1
04/11/2022,11/27/2022,924,113,806,1,1
05/19/2022,05/25/2022,925,142,893,1,1
04/08/2022,08/29/2022,926,166,806,1,1
07/14/2022,11/09/2022,927,112,1294,1,1
01/04/2022,04/24/2022,928,166,959,1,1
04/01/2022,05/01/2022,929,154,1842,1,1
09/18/2022,05/23/2022,930,145,1839,1,1
06/20/2022,04/02/2022,931,187,710,1,1
06/24/2022,01/31/2022,932,143,1845,1,1
09/14/2022,02/22/2022,933,162,1051,1,1
12/01/2022,07/03/2022,934,130,1162,1,1
07/22/2022,09/11/2022,935,169,1949,1,1
03/15/2022,04/03/2022,936,145,1660,1,1
12/27/2022,03/09/2022,937,157,418,1,1
02/23/2022,08/02/2022,938,146,308,1,1
03/16/2022,10/02/2022,939,187,1094,1,1
03/03/2022,04/29/2022,940,183,1248,1,1
08/09/2022,06/05/2022,941,160,1541,1,1
08/07/2022,11/30/2022,942,131,1151,1,1
01/30/2022,07/18/2022,943,131,1176,1,1
07/26/2022,01/21/2022,944,150,301,1,1
06/07/2022,07/05/2022,945,163,1871,1,1
02/19/2022,03/29/2022,946,108,561,1,1
10/14/2022,07/03/2022,947,128,451,1,1
08/21/2022,12/04/2022,948,211,1118,1,1
03/27/2022,08/25/2022,949,105,591,1,1
03/26/2022,06/23/2022,950,100,543,1,1
08/09/2022,11/20/2022,951,195,1564,1,1
09/05/2022,07/24/2022,952,171,237,1,1
08/15/2022,12/21/2022,953,156,1048,1,1
04/21/2022,08/30/2022,954,104,1448,1,1
10/20/2022,06/18/2022,955,178,343,1,1
07/15/2022,07/24/2022,956,190,1207,1,1
09/23/2022,02/16/2022,957,182,1612,1,1
11/18/2022,01/22/2022,958,184,759,1,1
09/11/2022,03/13/2022,959,104,1219,1,1
01/27/2022,06/26/2022,960,148,1649,1,1
01/01/2022,01/02/2022,961,124,1438,1,1
06/11/2022,10/06/2022,962,171,535,1,1
04/04/2022,06/03/2022,963,122,447,1,1
01/29/2022,06/28/2022,964,183,901,1,1
12/27/2022,09/10/2022,965,103,165,1,1
08/04/2022,05/05/2022,966,172,1264,1,1
08/16/2022,05/23/2022,967,205,329,1,1
08/22/2022,03/12/2022,968,166,350,1,1
10/13/2022,03/28/2022,969,181,995,1,1
12/12/2022,04/24/2022,970,184,1442,1,1
04/20/2022,09/19/2022,971,160,1619,1,1
09/17/2022,07/27/2022,972,132,1680,1,1
11/17/2022,05/28/2022,973,123,1730,1,1
04/06/2022,06/23/2022,974,191,868,1,1
09/02/2022,09/26/2022,975,190,1849,1,1
09/23/2022,08/28/2022,976,104,766,1,1
10/13/2022,02/22/2022,977,163,1398,1,1
04/16/2022,10/30/2022,978,146,1924,1,1
11/27/2022,07/31/2022,979,160,795,1,1
01/20/2022,08/09/2022,980,173,561,1,1
04/12/2022,02/22/2022,981,164,961,1,1
11/17/2022,12/06/2022,982,205,1824,1,1
11/17/2022,04/11/2022,983,210,1704,1,1
12/27/2022,03/03/2022,984,138,1628,1,1
08/24/2022,09/19/2022,985,105,652,1,1
11/17/2022,10/06/2022,986,140,874,1,1
08/16/2022,10/14/2022,987,199,135,1,1
01/09/2022,03/26/2022,988,196,1188,1,1
08/26/2022,01/24/2022,989,171,388,1,1
10/05/2022,11/24/2022,990,146,761,1,1
11/05/2022,07/13/2022,991,100,1178,1,1
04/13/2022,10/07/2022,992,187,1718,1,1
05/28/2022,01/04/2022,993,144,1046,1,1
05/24/2022,11/07/2022,994,130,156,1,1
04/09/2022,05/13/2022,995,110,1962,1,1
08/20/2022,05/22/2022,996,158,1514,1,1
10/21/2022,10/12/2022,997,189,288,1,1
07/26/2022,05/28/2022,998,183,1238,1,1
10/25/2022,03/03/2022,999,187,1888,1,1
07/02/2022,03/10/2022,1000,141,249,1,1
04/05/2022,04/05/2022,1001,191,1105,1,1
07/10/2022,12/07/2022,1002,134,353,1,1
08/19/2022,03/12/2022,1003,197,580,1,1
02/17/2022,12/14/2022,1004,196,1802,1,1
02/07/2022,12/11/2022,1005,104,895,1,1
10/29/2022,02/03/2022,1006,111,219,1,1
04/30/2022,04/24/2022,1007,138,1332,1,1
12/28/2022,12/03/2022,1008,149,1224,1,1
03/02/2022,09/02/2022,1009,189,771,1,1
05/15/2022,03/01/2022,1010,174,799,1,1
04/21/2022,09/23/2022,1011,127,1238,1,1
09/05/2022,01/25/2022,1012,186,207,1,1
09/01/2022,11/24/2022,1013,177,450,1,1
09/19/2022,07/26/2022,1014,168,107,1,1
10/28/2022,03/13/2022,1015,166,1048,1,1
03/12/2022,05/02/2022,1016,167,976,1,1
07/19/2022,01/24/2022,1017,205,588,1,1
04/23/2022,09/26/2022,1018,112,370,1,1
05/06/2022,04/17/2022,1019,185,1743,1,1
08/06/2022,03/08/2022,1020,191,591,1,1
03/23/2022,08/01/2022,1021,173,756,1,1
08/04/2022,04/26/2022,1022,180,822,1,1
08/09/2022,01/15/2022,1023,178,381,1,1
02/08/2022,07/17/2022,1024,123,1315,1,1
12/03/2022,07/19/2022,1025,139,418,1,1
08/17/2022,01/11/2022,1026,172,1712,1,1
08/22/2022,02/26/2022,1027,188,1664,1,1
06/20/2022,09/17/2022,1028,201,1482,1,1
06/14/2022,03/24/2022,1029,199,369,1,1
04/16/2022,03/02/2022,1030,118,229,1,1
10/18/2022,10/21/2022,1031,106,893,1,1
06/01/2022,01/05/2022,1032,204,1444,1,1
12/22/2022,07/13/2022,1033,173,1080,1,1
12/24/2022,04/14/2022,1034,161,1387,1,1
01/30/2022,09/27/2022,1035,143,40,1,1
10/29/2022,12/29/2022,1036,179,1332,1,1
07/09/2022,06/14/2022,1037,150,88,1,1
09/10/2022,02/18/2022,1038,136,1955,1,1
08/24/2022,11/27/2022,1039,108,369,1,1
06/16/2022,06/04/2022,1040,152,1615,1,1
12/18/2022,11/23/2022,1041,131,1674,1,1
07/21/2022,09/29/2022,1042,166,170,1,1
07/16/2022,12/05/2022,1043,151,1514,1,1
01/03/2022,03/29/2022,1044,175,36,1,1
11/26/2022,07/13/2022,1045,138,1665,1,1
01/07/2022,11/06/2022,1046,109,1763,1,1
08/22/2022,06/07/2022,1047,133,605,1,1
09/10/2022,07/06/2022,1048,115,297,1,1
02/14/2022,09/01/2022,1049,160,1576,1,1
06/12/2022,05/18/2022,1050,200,394,1,1
05/28/2022,11/15/2022,1051,193,1667,1,1
06/15/2022,04/07/2022,1052,143,80,1,1
05/23/2022,09/10/2022,1053,150,914,1,1
04/04/2022,12/07/2022,1054,137,1137,1,1
04/03/2022,12/20/2022,1055,151,560,1,1
07/29/2022,01/12/2022,1056,112,536,1,1
12/22/2022,02/03/2022,1057,115,111,1,1
11/28/2022,08/20/2022,1058,175,1859,1,1
05/24/2022,12/14/2022,1059,167,1755,1,1
07/18/2022,02/17/2022,1060,115,635,1,1
01/20/2022,06/14/2022,1061,104,1932,1,1
08/28/2022,09/20/2022,1062,184,1415,1,1
06/06/2022,01/14/2022,1063,167,1478,1,1
12/21/2022,09/17/2022,1064,186,1278,1,1
12/13/2022,09/19/2022,1065,123,159,1,1
09/16/2022,08/13/2022,1066,166,524,1,1
12/06/2022,01/16/2022,1067,176,1571,1,1
07/16/2022,09/02/2022,1068,127,1986,1,1
10/26/2022,09/14/2022,1069,209,806,1,1
05/08/2022,04/30/2022,1070,186,451,1,1
08/11/2022,11/02/2022,1071,200,1519,1,1
11/26/2022,05/28/2022,1072,132,410,1,1
10/11/2022,08/10/2022,1073,144,149,1,1
12/21/2022,11/07/2022,1074,137,354,1,1
12/06/2022,06/27/2022,1075,203,1563,1,1
04/12/2022,10/29/2022,1076,127,1753,1,1
07/14/2022,09/07/2022,1077,163,1091,1,1
03/02/2022,02/21/2022,1078,102,1660,1,1
09/05/2022,11/29/2022,1079,158,519,1,1
02/21/2022,02/09/2022,1080,119,120,1,1
06/14/2022,12/16/2022,1081,110,648,1,1
03/12/2022,05/07/2022,1082,106,1271,1,1
08/15/2022,06/19/2022,1083,103,1381,1,1
04/28/2022,02/22/2022,1084,143,793,1,1
08/04/2022,11/26/2022,1085,161,137,1,1
04/27/2022,11/30/2022,1086,140,118,1,1
03/02/2022,10/27/2022,1087,142,907,1,1
07/03/2022,06/14/2022,1088,132,1885,1,1
04/25/2022,12/04/2022,1089,147,525,1,1
04/25/2022,07/27/2022,1090,148,1695,1,1
05/10/2022,07/13/2022,1091,184,625,1,1
11/16/2022,01/11/2022,1092,137,672,1,1
04/29/2022,05/12/2022,1093,137,608,1,1
06/02/2022,09/23/2022,1094,115,1847,1,1
09/21/2022,10/26/2022,1095,210,78,1,1
04/18/2022,01/24/2022,1096,115,1543,1,1
04/23/2022,05/20/2022,1097,143,1757,1,1
01/22/2022,05/08/2022,1098,193,429,1,1
03/27/2022,01/27/2022,1099,143,433,1,1
02/09/2022,02/09/2022,1100,188,887,1,1
12/29/2022,03/18/2022,1101,121,879,1,1
01/12/2022,06/12/2022,1102,193,1018,1,1
05/10/2022,02/25/2022,1103,143,17,1,1
04/14/2022,12/02/2022,1104,151,318,1,1
05/22/2022,09/04/2022,1105,209,1824,1,1
11/15/2022,05/02/2022,1106,147,596,1,1
01/07/2022,07/08/2022,1107,114,1437,1,1
10/08/2022,10/29/2022,1108,203,605,1,1
08/02/2022,06/07/2022,1109,108,1805,1,1
11/29/2022,04/23/2022,1110,169,947,1,1
02/19/2022,10/17/2022,1111,109,697,1,1
09/29/2022,12/03/2022,1112,101,1673,1,1
08/16/2022,11/01/2022,1113,154,946,1,1
07/23/2022,03/01/2022,1114,211,787,1,1
02/27/2022,05/15/2022,1115,141,1792,1,1
11/26/2022,08/31/2022,1116,188,1665,1,1
09/18/2022,02/07/2022,1117,180,1424,1,1
11/27/2022,03/24/2022,1118,167,1572,1,1
11/04/2022,12/26/2022,1119,206,1140,1,1
05/26/2022,08/02/2022,1120,190,741,1,1
03/24/2022,05/18/2022,1121,140,859,1,1
01/07/2022,02/28/2022,1122,155,1569,1,1
10/05/2022,03/05/2022,1123,131,1118,1,1
06/20/2022,04/16/2022,1124,200,1924,1,1
09/24/2022,04/16/2022,1125,145,976,1,1
11/15/2022,12/12/2022,1126,121,888,1,1
03/11/2022,01/03/2022,1127,122,1532,1,1
07/23/2022,07/14/2022,1128,197,1306,1,1
09/01/2022,03/22/2022,1129,181,1235,1,1
11/10/2022,05/27/2022,1130,120,193,1,1
04/23/2022,03/15/2022,1131,138,1028,1,1
